algo,delta,device,model_path,bytekgw_config,kgw_config,seed,prompt_id,c4_source_path,c4_source_line,prompt_text,c4_source_head,full_text,continuation_text,stat_name,stat_value,ppl,prompt_tokens,cont_tokens,full_tokens,prompt_found_in_full,gen_params_json
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1290,56,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,56,Two recently published reports shed damning light on the high cost of low wages in the fast food industry – ,"Two recently published reports shed damning light on the high cost of low wages in the fast food industry – an industry dominated by the restaurant giant McDonald’s, which raked-in over $5.4 billion in profits last year. The reports – Super","Two recently published reports shed damning light on the high cost of low wages in the fast food industry – 12.5 million workers strong – and the devastating consequences for workers, their families, and their communities.
The first report, ""The State of Working in the Fast Food Industry,"" by the National Employment Law Project (NELP) and the Center for Popular Democracy (CPD), highlights the staggering lack of access to benefits, job security, and fair compensation for fast food workers. Here are some shocking statistics:
* 90% of workers report struggling to make ends meet
* 44% have to choose between paying bills and eating
* 30% rely on public assistance programs to get by
* 72% have worked ","12.5 million workers strong – and the devastating consequences for workers, their families, and their communities.
The first report, ""The State of Working in the Fast Food Industry,"" by the National Employment Law Project (NELP) and the Center for Popular Democracy (CPD), highlights the staggering lack of access to benefits, job security, and fair compensation for fast food workers. Here are some shocking statistics:
* 90% of workers report struggling to make ends meet
* 44% have to choose between paying bills and eating
* 30% rely on public assistance programs to get by
* 72% have worked ",score,5.564047150200578,2.596336888314031,22,128,150,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1291,57,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,57,When Cait and I found out how easy it is to make ravioli–and with such completely impressive and delicious results!–we ,"When Cait and I found out how easy it is to make ravioli–and with such completely impressive and delicious results!–we just had to share this fabulous harvest recipe with you. This dish is a poem to autumn, filled with sweet, tender buttern","When Cait and I found out how easy it is to make ravioli–and with such completely impressive and delicious results!–we  decided to give it a try. After all, homemade ravioli  just seems like the kind of thing that should be reserved for Italian grandmothers or fancy restaurants, right?  Well, it turns out that making your own ravioli isn't all that hard, and now we're hooked!
Here's our version of the recipe, adapted from the wonderful blog  Food in Jars. Cait found it and convinced me to give it a try, and the rest is history!
Ravioli Dough:
1 1/2 cups all-purpose flour
1 large egg
1/4 teaspoon salt
"," decided to give it a try. After all, homemade ravioli  just seems like the kind of thing that should be reserved for Italian grandmothers or fancy restaurants, right?  Well, it turns out that making your own ravioli isn't all that hard, and now we're hooked!
Here's our version of the recipe, adapted from the wonderful blog  Food in Jars. Cait found it and convinced me to give it a try, and the rest is history!
Ravioli Dough:
1 1/2 cups all-purpose flour
1 large egg
1/4 teaspoon salt
",score,4.150321139732913,2.612869960004642,28,128,156,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1292,58,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,58,"Every morning on The Style Blog, we celebrate the best footwear weve come across. Now, for your benefit, its all ","Every morning on The Style Blog, we celebrate the best footwear weve come across. Now, for your benefit, its all in one place. Every morning on The Style Blog, we celebrate the best footwear we've come across. Now, for your benefit, it's al","Every morning on The Style Blog, we celebrate the best footwear weve come across. Now, for your benefit, its all 5 pairs on one post. Discover the most eye-catching and cool shoes we found. Keep on reading! Here are the most fabulous sneakers, boots, high heels, and everything in between for today:1. Adidas Superstar Shoes in Black and WhiteAdidas Originals Superstar is a legend, and for good reason. This black and white shoe is timeless, versatile and affordable. The classic shell toe design looks equally stylish with jeans and with dresses, making it a wardrobe must-have. Price tag: $80, shop now at [adidas.com](http://adidas.com). 2. Ankle Boots from Free PeopleFor","5 pairs on one post. Discover the most eye-catching and cool shoes we found. Keep on reading! Here are the most fabulous sneakers, boots, high heels, and everything in between for today:1. Adidas Superstar Shoes in Black and WhiteAdidas Originals Superstar is a legend, and for good reason. This black and white shoe is timeless, versatile and affordable. The classic shell toe design looks equally stylish with jeans and with dresses, making it a wardrobe must-have. Price tag: $80, shop now at [adidas.com](http://adidas.com). 2. Ankle Boots from Free PeopleFor",score,5.552176750308537,6.514454241264857,27,128,155,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1293,59,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,59,"It may not have been enough to bring out the skis, but Wood River Valley residents woke up with a ","It may not have been enough to bring out the skis, but Wood River Valley residents woke up with a shock Wednesday to see a snowstorm three days before the start of summer. Elizabeth Padian, a meteorologist with the National Weather Service ","It may not have been enough to bring out the skis, but Wood River Valley residents woke up with a 4-7 inch blanket of new snow on Sunday morning, leaving many giddy and eager to hit the trails.
The snow, which fell during the night, was a welcome respite from the dry and warm weather that had plagued the area for the past week.
In Ketchum, the streets were quiet but festive, with the sound of snowplows clearing roads and the occasional snowboarder or skier making their way to the trails.
""I'm stoked,"" said Seth Taylor, a local who was headed to the Dollarhide trail to ski. ""It's been way too dry and warm lately. This snow is exactly what","4-7 inch blanket of new snow on Sunday morning, leaving many giddy and eager to hit the trails.
The snow, which fell during the night, was a welcome respite from the dry and warm weather that had plagued the area for the past week.
In Ketchum, the streets were quiet but festive, with the sound of snowplows clearing roads and the occasional snowboarder or skier making their way to the trails.
""I'm stoked,"" said Seth Taylor, a local who was headed to the Dollarhide trail to ski. ""It's been way too dry and warm lately. This snow is exactly what",score,4.536323543632774,3.1134834741140027,24,128,152,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1294,60,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,60,"LOS ANGELES – A lawsuit filed Wednesday against ABC (search) and ""American Idol"" judge Simon Cowell (search) alleges they conspired ","LOS ANGELES – A lawsuit filed Wednesday against ABC (search) and ""American Idol"" judge Simon Cowell (search) alleges they conspired to steal the brand and concept of ""Million Dollar Idea,"" a series airing in syndication. The suit, filed in ","LOS ANGELES – A lawsuit filed Wednesday against ABC (search) and ""American Idol"" judge Simon Cowell (search) alleges they conspired 10 finalists on the popular reality TV show to further Cowell's own interests and sabotage the competition.
The lawsuit, filed in Los Angeles Superior Court by contestant Corey Clark, claims that ABC and the show's producers conspired to secretly inform Cowell of the contestant's backgrounds, flaws and personal issues to influence his judgments and ultimately hurt their chances in the competition.
The lawsuit also claims that Clark was unfairly eliminated from the show in 2003 because of this conspiracy and that Cowell used his fame and influence to harm Clark's reputation and career.
""Defendants intentionally and recklessly engaged in a campaign to deceive and manipulate the contestant selection process","10 finalists on the popular reality TV show to further Cowell's own interests and sabotage the competition.
The lawsuit, filed in Los Angeles Superior Court by contestant Corey Clark, claims that ABC and the show's producers conspired to secretly inform Cowell of the contestant's backgrounds, flaws and personal issues to influence his judgments and ultimately hurt their chances in the competition.
The lawsuit also claims that Clark was unfairly eliminated from the show in 2003 because of this conspiracy and that Cowell used his fame and influence to harm Clark's reputation and career.
""Defendants intentionally and recklessly engaged in a campaign to deceive and manipulate the contestant selection process",score,3.453843114280745,3.065213386940456,32,128,160,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1295,61,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,61,"Are stoners now a target advertising demographic for fast food companies? Ever since Harold and Kumar went to White Castle, ","Are stoners now a target advertising demographic for fast food companies? Ever since Harold and Kumar went to White Castle, fast-food companies have become increasingly blatant about targeting to stoners in their advertisements. July 31, 20","Are stoners now a target advertising demographic for fast food companies? Ever since Harold and Kumar went to White Castle, 20-something-year-olds with a penchant for weed and junk food have been a subject of interest for marketers. But a recent trend suggests that there's a growing interest in courting the stoner demographic for fast food consumption, especially for breakfast items.
Here are a few recent examples:
Cannabis company Calmmanor has partnered with fast-food chains like Krystal and Checkers to create specialty breakfast items, such as ""high-end, boutique fast food"" options that include cannabis-infused coffee, pancakes, and even egg bites.
A Utah-based startup called Stoner Breakfast has created a menu featuring breakfast items with names that nod to","20-something-year-olds with a penchant for weed and junk food have been a subject of interest for marketers. But a recent trend suggests that there's a growing interest in courting the stoner demographic for fast food consumption, especially for breakfast items.
Here are a few recent examples:
Cannabis company Calmmanor has partnered with fast-food chains like Krystal and Checkers to create specialty breakfast items, such as ""high-end, boutique fast food"" options that include cannabis-infused coffee, pancakes, and even egg bites.
A Utah-based startup called Stoner Breakfast has created a menu featuring breakfast items with names that nod to",score,4.669621946958531,5.108262746083499,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1296,62,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,62,"Seren Rayne Frank Sutherland, a six lb., eight oz., girl, was born Saturday, Dec. 3, 2016, at Yavapai Regional Medical ","Seren Rayne Frank Sutherland, a six lb., eight oz., girl, was born Saturday, Dec. 3, 2016, at Yavapai Regional Medical Center to Donell Sutherland and Adam Frank of Prescott. Alexander Velasco, a six lb., 12 oz., boy, was born Wednesday, De","Seren Rayne Frank Sutherland, a six lb., eight oz., girl, was born Saturday, Dec. 3, 2016, at Yavapai Regional Medical 24/7 news, 3-2015. I am now the proud owner of a house with a 24/7 news, 3-2015. I am now the proud owner of a house with an illegal structure and I am still in denial stage of the whole. and other. the new owners of a house with an illegal structure and I am still in denial stage of the whole ordeal and other.
News from around the world: the 24/7 news, 3-2015. I am now the proud owner of a house with an illegal structure and I am still in denial stage of the whole ordeal","24/7 news, 3-2015. I am now the proud owner of a house with a 24/7 news, 3-2015. I am now the proud owner of a house with an illegal structure and I am still in denial stage of the whole. and other. the new owners of a house with an illegal structure and I am still in denial stage of the whole ordeal and other.
News from around the world: the 24/7 news, 3-2015. I am now the proud owner of a house with an illegal structure and I am still in denial stage of the whole ordeal",score,8.799551054765924,4.343801993561042,39,128,167,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1297,63,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,63,"Due to Hurricane Irene, parts of New Jersey were declared a federal disaster area this week. Federal funding is available ","Due to Hurricane Irene, parts of New Jersey were declared a federal disaster area this week. Federal funding is available to people in Bergen, Essex, Morris, Passaic, and Somerset Counties. More than 150,000 homes and businesses in the stat","Due to Hurricane Irene, parts of New Jersey were declared a federal disaster area this week. Federal funding is available  to help residents, businesses and communities affected by the storm. In this edition of  New Jersey Today, we take a closer look at the resources available and provide updates on the recovery efforts. We also hear from residents who have been impacted by the storm and the efforts of local first responders who have worked tirelessly to help them.
New Jersey Governor Chris Christie declared a state of emergency on August 28th, following the impact of Hurricane Irene on the state. The storm brought heavy rainfall, strong winds and flooding to many parts of New Jersey, causing significant damage to homes, businesses and infrastructure.
On September 2nd, President Obama declared "," to help residents, businesses and communities affected by the storm. In this edition of  New Jersey Today, we take a closer look at the resources available and provide updates on the recovery efforts. We also hear from residents who have been impacted by the storm and the efforts of local first responders who have worked tirelessly to help them.
New Jersey Governor Chris Christie declared a state of emergency on August 28th, following the impact of Hurricane Irene on the state. The storm brought heavy rainfall, strong winds and flooding to many parts of New Jersey, causing significant damage to homes, businesses and infrastructure.
On September 2nd, President Obama declared ",score,3.546580225021987,2.424783367719863,24,128,152,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1298,64,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,64,Adventist HealthCare seeks to hire a Med Surg Registered Nurse who will embrace our mission to extend God's care through ,"Adventist HealthCare seeks to hire a Med Surg Registered Nurse who will embrace our mission to extend God's care through the ministry of physical, mental and spiritual healing. If you want to make a difference in someone's life every day, c","Adventist HealthCare seeks to hire a Med Surg Registered Nurse who will embrace our mission to extend God's care through  the healing ministry of Christ.
Adventist HealthCare is a multispecialty medical system that delivers comprehensive, patient-centered care with respect and compassion for individuals and communities. Adventist HealthCare has four operating divisions, including Adventist HealthCare Shady Grove Medical Center, Adventist HealthCare Washington Adventist Hospital, Adventist HealthCare White Oak Medical Center, and Adventist Home Care Services.
Job Summary: As a Registered Nurse in our Med Surg unit, you will provide high-quality patient care and collaborate with our interdisciplinary team to ensure the best possible outcomes for our patients.
Required Education: Graduate of an accredited school of nursing with an Associate"," the healing ministry of Christ.
Adventist HealthCare is a multispecialty medical system that delivers comprehensive, patient-centered care with respect and compassion for individuals and communities. Adventist HealthCare has four operating divisions, including Adventist HealthCare Shady Grove Medical Center, Adventist HealthCare Washington Adventist Hospital, Adventist HealthCare White Oak Medical Center, and Adventist Home Care Services.
Job Summary: As a Registered Nurse in our Med Surg unit, you will provide high-quality patient care and collaborate with our interdisciplinary team to ensure the best possible outcomes for our patients.
Required Education: Graduate of an accredited school of nursing with an Associate",score,2.3757725695052176,2.145094470818989,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1299,65,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,65,"As many British visitors to France have learnt to their dismay, if you ask a local, “Parlez-vous anglais?”, the answer ","As many British visitors to France have learnt to their dismay, if you ask a local, “Parlez-vous anglais?”, the answer is often “Non”. Such a response, perhaps accompanied by a dismissive Gallic shrug, may prompt the appearance on the trave","As many British visitors to France have learnt to their dismay, if you ask a local, “Parlez-vous anglais?”, the answer 75% of the time is: “Non, je ne parle pas anglais.” As if the fact that you’re speaking a foreign language is an insult to their dignity. But the truth is that it’s quite normal for non-native speakers to struggle with foreign languages, and it’s not necessarily the listener’s fault.
Take the case of my 7-year-old niece, who has just started learning Spanish in school. At home, we try to practice with her, asking her simple questions like “¿Cómo estás?” (How are you?) and encouraging her to repeat after us. But despite her efforts, her responses often resemble a","75% of the time is: “Non, je ne parle pas anglais.” As if the fact that you’re speaking a foreign language is an insult to their dignity. But the truth is that it’s quite normal for non-native speakers to struggle with foreign languages, and it’s not necessarily the listener’s fault.
Take the case of my 7-year-old niece, who has just started learning Spanish in school. At home, we try to practice with her, asking her simple questions like “¿Cómo estás?” (How are you?) and encouraging her to repeat after us. But despite her efforts, her responses often resemble a",score,2.5955427380922007,3.353353659613256,29,128,157,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1300,66,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,66,"Check out the Charleston Parks Conservancy's newest glow-up project at their inaugural Hampton Park culinary event, Shucked + Sauced, Sat. ","Check out the Charleston Parks Conservancy's newest glow-up project at their inaugural Hampton Park culinary event, Shucked + Sauced, Sat. Jan. 26 from 1 to 4 p.m. The event will take place at the newly renovated Rose Pavilion, a previously","Check out the Charleston Parks Conservancy's newest glow-up project at their inaugural Hampton Park culinary event, Shucked + Sauced, Sat. 6-9pm! 🦄🌮
Get ready to dine, drink, and dance the night away at Hampton Park while enjoying a variety of Southern eats and treats, as well as an array of spirits and craft beers.
And keep an eye out for the Conservancy's signature installation, a glow-in-the-dark mural, designed by local artist, Rachel Frank, which will set the tone for the evening's fun and frolic.
So grab your friends and join in on the shenanigans!
**Ticket prices and info below:**
**Tickets:** $75 General Admission, $100 VIP Access
**VIP Access:**","6-9pm! 🦄🌮
Get ready to dine, drink, and dance the night away at Hampton Park while enjoying a variety of Southern eats and treats, as well as an array of spirits and craft beers.
And keep an eye out for the Conservancy's signature installation, a glow-in-the-dark mural, designed by local artist, Rachel Frank, which will set the tone for the evening's fun and frolic.
So grab your friends and join in on the shenanigans!
**Ticket prices and info below:**
**Tickets:** $75 General Admission, $100 VIP Access
**VIP Access:**",score,4.446486458999438,4.390715454506516,30,128,158,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1301,67,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,67,"For professors, publishing in elite journals is an unavoidable part of university life. The grueling process of subjecting work to ","For professors, publishing in elite journals is an unavoidable part of university life. The grueling process of subjecting work to the up-or-down judgment of credentialed scholarly peers has been a cornerstone of academic culture since at l","For professors, publishing in elite journals is an unavoidable part of university life. The grueling process of subjecting work to 3-7 levels of peer review, plus the constant pressure to generate high-quality research, can be a significant time sink and stress generator. However, the academic publishing system plays a crucial role in advancing knowledge and facilitating collaboration within the global academic community.
Despite these benefits, the system has its drawbacks. The proliferation of open-access journals and the increasing dominance of digital publishing platforms have transformed the landscape of academic publishing. The ease of online submission, review, and publication has increased the number of publications overall, but it has also raised concerns about the quality and credibility of published research.
To address these concerns, many universities have adopted various strategies to support","3-7 levels of peer review, plus the constant pressure to generate high-quality research, can be a significant time sink and stress generator. However, the academic publishing system plays a crucial role in advancing knowledge and facilitating collaboration within the global academic community.
Despite these benefits, the system has its drawbacks. The proliferation of open-access journals and the increasing dominance of digital publishing platforms have transformed the landscape of academic publishing. The ease of online submission, review, and publication has increased the number of publications overall, but it has also raised concerns about the quality and credibility of published research.
To address these concerns, many universities have adopted various strategies to support",score,4.833468331062339,3.6435874154335295,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1302,68,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,68,Adweek: So what’s a digital-media tyro like you doing at a fusty old-media company like CBS? Jim Lanzone: I don’t ,"Adweek: So what’s a digital-media tyro like you doing at a fusty old-media company like CBS? Jim Lanzone: I don’t really think of it that way at all. People think the Internet will supercede TV, but it’s really been more additive than anyth","Adweek: So what’s a digital-media tyro like you doing at a fusty old-media company like CBS? Jim Lanzone: I don’t 100% identify as a digital media tyro anymore. I’m a little older, wiser and maybe a little more gray. But I do love the intersection of technology and media, and CBS is a great company with a rich history that is also evolving with the times. Adweek: So, you left a lot of tech startups to join a more established media company. Why the change of heart? Jim Lanzone: I had a great run at Ask.com and later at Clicker (a TV search engine he co-founded). But the desire for long-term stability and the ability to build something that will last was a big draw for","100% identify as a digital media tyro anymore. I’m a little older, wiser and maybe a little more gray. But I do love the intersection of technology and media, and CBS is a great company with a rich history that is also evolving with the times. Adweek: So, you left a lot of tech startups to join a more established media company. Why the change of heart? Jim Lanzone: I had a great run at Ask.com and later at Clicker (a TV search engine he co-founded). But the desire for long-term stability and the ability to build something that will last was a big draw for",score,3.522819383711917,3.4733418077313054,33,128,161,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1303,69,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,69,"After rebranding from beverages to a blockchain company, Long Blockchain says it is refocusing yet again and launching operations related ","After rebranding from beverages to a blockchain company, Long Blockchain says it is refocusing yet again and launching operations related to gift cards, as well as naming a new CEO. The Farmingdale-based firm said it has formed a new subsid","After rebranding from beverages to a blockchain company, Long Blockchain says it is refocusing yet again and launching operations related 3D printing technology.
The firm, which was once valued at over $150 million, saw its stock price plummet after it abandoned its beverage business in 2017 to focus on blockchain. Now, the company is shifting its resources to 3D printing technology and is announcing plans to launch an e-commerce platform that will sell 3D printing products and services.
Long Blockchain has rebranded itself as Long Blockchain 3D and is introducing a new CEO, John Ferriola, who previously served as the chairman and CEO of Schnitzer Steel Industries.
The e-commerce platform, which is scheduled to launch in the first half of ","3D printing technology.
The firm, which was once valued at over $150 million, saw its stock price plummet after it abandoned its beverage business in 2017 to focus on blockchain. Now, the company is shifting its resources to 3D printing technology and is announcing plans to launch an e-commerce platform that will sell 3D printing products and services.
Long Blockchain has rebranded itself as Long Blockchain 3D and is introducing a new CEO, John Ferriola, who previously served as the chairman and CEO of Schnitzer Steel Industries.
The e-commerce platform, which is scheduled to launch in the first half of ",score,4.014236410543298,2.8626787504420794,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1304,70,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,70,A live events and bespoke creative technical solutions company based in Loughborough is seeking a technical project manager to join ,A live events and bespoke creative technical solutions company based in Loughborough is seeking a technical project manager to join their growing production team. You may currently be working be working as an audio-visual/AV project manager,"A live events and bespoke creative technical solutions company based in Loughborough is seeking a technical project manager to join their team. The company works on a wide range of events from corporate exhibitions to large-scale festivals and has a strong reputation for delivering high-quality and innovative solutions.

Job Title: Technical Project Manager

Job Type: Full-time

Location: Loughborough

Job Description:
As a Technical Project Manager, you will be responsible for managing the technical aspects of live events, including installation and operation of sound, lighting, video and other technical equipment. Your role will involve planning, coordinating and implementing the technical requirements for each event, ensuring that they are delivered to the highest standard and within budget.

Key Responsibilities:
- Develop detailed technical specifications and plans for"," team. The company works on a wide range of events from corporate exhibitions to large-scale festivals and has a strong reputation for delivering high-quality and innovative solutions.

Job Title: Technical Project Manager

Job Type: Full-time

Location: Loughborough

Job Description:
As a Technical Project Manager, you will be responsible for managing the technical aspects of live events, including installation and operation of sound, lighting, video and other technical equipment. Your role will involve planning, coordinating and implementing the technical requirements for each event, ensuring that they are delivered to the highest standard and within budget.

Key Responsibilities:
- Develop detailed technical specifications and plans for",score,3.6414659098504187,2.165087848920878,24,127,151,False,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1305,71,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,71,"Noel Gallo, an organ builder who designed a new organ at Xewkija parish church and Paolo Oreni, an international organist ","Noel Gallo, an organ builder who designed a new organ at Xewkija parish church and Paolo Oreni, an international organist from Italy, gave a two-hour masterclass to organists and other musicians at the church. They also briefed pianists on ","Noel Gallo, an organ builder who designed a new organ at Xewkija parish church and Paolo Oreni, an international organist  Photo by Vincent Grech
Noel Gallo, an organ builder, and Paolo Oreni, an international organist
Noel Gallo, an organ builder, and Paolo Oreni, an international organist
Noel Gallo, an organ builder, and Paolo Oreni, an international organist
Noel Gallo, an organ builder, and Paolo Oreni, an international organist
Noel Gallo, an organ builder, and Paolo Oreni, an international organist
Noel Gallo, an organ builder, and Paolo Oreni, an international organist
Xew"," Photo by Vincent Grech
Noel Gallo, an organ builder, and Paolo Oreni, an international organist
Noel Gallo, an organ builder, and Paolo Oreni, an international organist
Noel Gallo, an organ builder, and Paolo Oreni, an international organist
Noel Gallo, an organ builder, and Paolo Oreni, an international organist
Noel Gallo, an organ builder, and Paolo Oreni, an international organist
Noel Gallo, an organ builder, and Paolo Oreni, an international organist
Xew",score,3.453843114280745,1.2744997018989035,32,128,160,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1306,72,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,72,The latest report from Violence Policy Center. I find it ironic and sad that the very day an annual report ,"The latest report from Violence Policy Center. I find it ironic and sad that the very day an annual report on violence against women was released, a famed pro athlete was kicked off his team for slugging his wife in the face. By now you’ve ","The latest report from Violence Policy Center. I find it ironic and sad that the very day an annual report  from the Violence Policy Center, which exposes the lies and distortions from the gun lobby, the news of yet another mass shooting breaks.
Mass Shooting Data: 2022 Report from the Violence Policy Center
Downloadable Data  —  PDF  —  Printable Version  —  Report Overview
The year 2022 saw 690 mass shootings that resulted in the deaths of 635 people and injured 2,446 others, according to the latest report from the Violence Policy Center (VPC). These findings are based on data from the nonprofit group Gun Violence Archive (GVA) and the FBI.
The report,"," from the Violence Policy Center, which exposes the lies and distortions from the gun lobby, the news of yet another mass shooting breaks.
Mass Shooting Data: 2022 Report from the Violence Policy Center
Downloadable Data  —  PDF  —  Printable Version  —  Report Overview
The year 2022 saw 690 mass shootings that resulted in the deaths of 635 people and injured 2,446 others, according to the latest report from the Violence Policy Center (VPC). These findings are based on data from the nonprofit group Gun Violence Archive (GVA) and the FBI.
The report,",score,4.965635331614208,3.7118241391682316,23,128,151,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
