algo,delta,device,model_path,bytekgw_config,seed,prompt_id,c4_source_path,c4_source_line,prompt_text,c4_source_head,full_text,continuation_text,stat_name,stat_value,ppl,prompt_tokens,cont_tokens,full_tokens,prompt_found_in_full,gen_params_json
ByteKGWv5(all),4.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401261,27,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,27,"ST. JOHNS COUNTY, Fla. - Commissioners in St. Johns County voted unanimously to postpone any legislative action against a localized ","ST. JOHNS COUNTY, Fla. - Commissioners in St. Johns County voted unanimously to postpone any legislative action against a localized ban of a substance that the DEA has classified as a ""drug of concern."" According to a report by the St. Augu","ST. JOHNS COUNTY, Fla. - Commissioners in St. Johns County voted unanimously to postpone any legislative action against a localized 55 and older community, called The Crossings at St. Augustine Beach, until a new zoning map is implemented.
The community has been in a limbo after the Florida Legislature introduced a bill aimed at restricting the construction of new age-restricted communities like The Crossings, which has about 250 homes and condominiums.
According to the St. Augustine Record, some commissioners expressed concerns about the potential impact of the legislation on the local economy, citing the influx of residents from other areas that these communities often attract.
In recent years, The Crossings has drawn buyers from around the country, who are attracted to the coastal community, its beaches,","55 and older community, called The Crossings at St. Augustine Beach, until a new zoning map is implemented.
The community has been in a limbo after the Florida Legislature introduced a bill aimed at restricting the construction of new age-restricted communities like The Crossings, which has about 250 homes and condominiums.
According to the St. Augustine Record, some commissioners expressed concerns about the potential impact of the legislation on the local economy, citing the influx of residents from other areas that these communities often attract.
In recent years, The Crossings has drawn buyers from around the country, who are attracted to the coastal community, its beaches,",z,6.549456885531357,4.425152262622064,28,128,156,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401262,28,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,28,Come test your luck on the best slot machine app in the app store. Great graphics make this app so ,"Come test your luck on the best slot machine app in the app store. Great graphics make this app so fun to play. Test your luck with Pharaoh Slots! Bet, Spin and Get Lucky!","Come test your luck on the best slot machine app in the app store. Great graphics make this app so 22bet casino app that it’s like you are actually in the casino.
While we review the app store to ensure our selection remains comprehensive, we’re aware some of your favorites might not make the cut.
In that case, you will have to restart the game, but at least you won’t lose any credits.
We are dedicated to providing the most complete directory of slot machine apps that allow you to play slots from the comfort of your own home.
To make things even more interesting, they have a welcome offer that matches your deposit by 100%.
We will go through all the different aspects of the app, its design, functionality, and","22bet casino app that it’s like you are actually in the casino.
While we review the app store to ensure our selection remains comprehensive, we’re aware some of your favorites might not make the cut.
In that case, you will have to restart the game, but at least you won’t lose any credits.
We are dedicated to providing the most complete directory of slot machine apps that allow you to play slots from the comfort of your own home.
To make things even more interesting, they have a welcome offer that matches your deposit by 100%.
We will go through all the different aspects of the app, its design, functionality, and",z,6.609394922063396,6.76734862959388,23,128,151,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401263,29,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,29,This was Reinsdorf's reply on Friday when asked whether the preseason announcement that Phil Jackson will not return as coach ,"This was Reinsdorf's reply on Friday when asked whether the preseason announcement that Phil Jackson will not return as coach of the Bulls next season is, as the French saying goes, a fact accomplished. And the notation on the desk of Reins","This was Reinsdorf's reply on Friday when asked whether the preseason announcement that Phil Jackson will not return as coach  and will instead become the Bulls' vice president of basketball operations and team consultant, as first reported by the Chicago Tribune.

""I'm not sure I'd use the word 'done deal,'"" Reinsdorf said at the NBA's annual board of governors meeting in Las Vegas. ""We've had some discussions. Phil and I have been discussing this for some time, and we have come to a general understanding, but it's not done until it's done.""

Reinsdorf's comments indicate that while there are signs that Jackson and the Bulls are close to reaching an agreement, the deal is not yet complete.

According to the Chicago Tribune, Jackson"," and will instead become the Bulls' vice president of basketball operations and team consultant, as first reported by the Chicago Tribune.

""I'm not sure I'd use the word 'done deal,'"" Reinsdorf said at the NBA's annual board of governors meeting in Las Vegas. ""We've had some discussions. Phil and I have been discussing this for some time, and we have come to a general understanding, but it's not done until it's done.""

Reinsdorf's comments indicate that while there are signs that Jackson and the Bulls are close to reaching an agreement, the deal is not yet complete.

According to the Chicago Tribune, Jackson",z,4.469962926173647,3.0088637024644465,25,128,153,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401264,30,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,30,"(HOST) As the season for summer blockbuster movies about super heroes and rings of power approaches, commentator Willem Lange is ","(HOST) As the season for summer blockbuster movies about super heroes and rings of power approaches, commentator Willem Lange is feeling nostalgic for other mighty champions of yesteryear. early western United States. Nowhere in the pages o","(HOST) As the season for summer blockbuster movies about super heroes and rings of power approaches, commentator Willem Lange is  taking a step back to appreciate the magic of a great film.
(LANGE) You know, folks, I was just thinking - it's been a great many years since I've seen a movie that truly amazed me. I'm talking about a film that could make me believe, make me forget the troubles of everyday life, and leave me feeling energized and uplifted.

It's a rare treat these days, I suppose. We're so used to instant gratification, so quick to judge a film on its technical merits or how well it stacks up against others in the same genre. But there's something to be said for the old"," taking a step back to appreciate the magic of a great film.
(LANGE) You know, folks, I was just thinking - it's been a great many years since I've seen a movie that truly amazed me. I'm talking about a film that could make me believe, make me forget the troubles of everyday life, and leave me feeling energized and uplifted.

It's a rare treat these days, I suppose. We're so used to instant gratification, so quick to judge a film on its technical merits or how well it stacks up against others in the same genre. But there's something to be said for the old",z,5.920172422567734,3.5142844618542384,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401265,31,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,31,This is the news you’re looking for. Carrie Fisher has seemingly confirmed to Palm Beach Illustrated magazine that she will ,"This is the news you’re looking for. Carrie Fisher has seemingly confirmed to Palm Beach Illustrated magazine that she will be returning to that Galaxy Far, Far Away for J.J. Abrams’ Star Wars: Episode VII. Taken with Mark Hamill’s recent c","This is the news you’re looking for. Carrie Fisher has seemingly confirmed to Palm Beach Illustrated magazine that she will 100% be reprising her iconic role as Princess Leia in the upcoming Star Wars: Episode VII.
This comes after rumors have been circulating about Fisher’s involvement in the project, including comments from her co-stars Harrison Ford and Mark Hamill.
The news doesn't come as a surprise, as Lucasfilm President Kathleen Kennedy confirmed that Fisher would return in some form for the new film during the company's panel at San Diego Comic-Con back in July.
As for what we can expect from Leia in Episode VII, it seems that we can anticipate a ""more developed and complicated"" character. When asked if her character will be ""the same"" as","100% be reprising her iconic role as Princess Leia in the upcoming Star Wars: Episode VII.
This comes after rumors have been circulating about Fisher’s involvement in the project, including comments from her co-stars Harrison Ford and Mark Hamill.
The news doesn't come as a surprise, as Lucasfilm President Kathleen Kennedy confirmed that Fisher would return in some form for the new film during the company's panel at San Diego Comic-Con back in July.
As for what we can expect from Leia in Episode VII, it seems that we can anticipate a ""more developed and complicated"" character. When asked if her character will be ""the same"" as",z,4.626698809200782,3.52459531352531,24,128,152,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401266,32,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,32,"numerous aunts, uncles and cousins. She attended Shanksville Stonycreek High School and was a member of St. Paul's Lutheran Church, ","numerous aunts, uncles and cousins. She attended Shanksville Stonycreek High School and was a member of St. Paul's Lutheran Church, Buckstown. Family will receive friends from 2 to 4 p.m. and 6 p.m. until time of service at 8 p.m. Sunday at","numerous aunts, uncles and cousins. She attended Shanksville Stonycreek High School and was a member of St. Paul's Lutheran Church, 1140 Somerset Pike, Stoystown.
She was a kind, loving and compassionate person, and her loss will be deeply felt by all who knew her.
Surviving are her parents, Jerry and Kathy Knoll; a sister, Amy Knoll (Mark); a nephew, Ryan; and several aunts, Uncles and cousins.
She was preceded in death by her maternal grandparents, Paul and Marie Knoll.
Family and friends will gather for visitation from 2 to 8 p.m. Wednesday and Thursday at Miller Funeral Home, 2nd Street, Stoystonwn.
Funeral services will be held at 10","1140 Somerset Pike, Stoystown.
She was a kind, loving and compassionate person, and her loss will be deeply felt by all who knew her.
Surviving are her parents, Jerry and Kathy Knoll; a sister, Amy Knoll (Mark); a nephew, Ryan; and several aunts, Uncles and cousins.
She was preceded in death by her maternal grandparents, Paul and Marie Knoll.
Family and friends will gather for visitation from 2 to 8 p.m. Wednesday and Thursday at Miller Funeral Home, 2nd Street, Stoystonwn.
Funeral services will be held at 10",z,5.366929039331378,4.293195167468473,33,128,161,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401267,33,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,33,In the market for a low-cost networked storage solution? You may want to take a look at the Netgear ReadyNAS ,"In the market for a low-cost networked storage solution? You may want to take a look at the Netgear ReadyNAS 104. Typically, home users have been subjected to very few, true performance NAS products. If you wanted true performance, you had ","In the market for a low-cost networked storage solution? You may want to take a look at the Netgear ReadyNAS 104, a compact, four-bay network-attached storage (NAS) device that's easy to use, scalable and offers a range of features for both home and small business users.

The Netgear Ready NAS 104 is an updated version of the popular ReadyNAS Duo, which was released in 2011. This new model boasts improved hardware and software, including support for larger storage capacities and faster data transfer rates.

## Design and Build

The ReadyNAS 10104 has a compact and robust design, making it easy to fit on any desktop or shelf. It's powered by a single Gigabit Ethernet port and supports both SATA and","104, a compact, four-bay network-attached storage (NAS) device that's easy to use, scalable and offers a range of features for both home and small business users.

The Netgear Ready NAS 104 is an updated version of the popular ReadyNAS Duo, which was released in 2011. This new model boasts improved hardware and software, including support for larger storage capacities and faster data transfer rates.

## Design and Build

The ReadyNAS 10104 has a compact and robust design, making it easy to fit on any desktop or shelf. It's powered by a single Gigabit Ethernet port and supports both SATA and",z,4.934143060556916,3.2091805526363046,27,128,155,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401268,34,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,34,"No, Trump can’t pardon himself. The Constitution tells us so. Correction: An earlier version of this op-ed misspelled the name ","No, Trump can’t pardon himself. The Constitution tells us so. Correction: An earlier version of this op-ed misspelled the name of former defense secretary Caspar Weinberger. This version has been updated. Laurence H. Tribe is the Carl M. Lo","No, Trump can’t pardon himself. The Constitution tells us so. Correction: An earlier version of this op-ed misspelled the name 0f Rep. James Comer.
Donald Trump Jr. has been a polarizing figure in politics, with many Republicans and Democrats alike questioning his role in the Trump administration and his controversial views.
This includes Trump Jr., who has been critical of the media, progressive movements like #BlackLivesMatter and the Democratic Party. He is known for his outspoken views and his frequent clashes with celebrities like Michelle Obama and the former First Lady, Hillary Clinton.
Is Trump Jr.'s involvement with Russia something the media should be covering?
Some critics say the Trump family's ties to Russia are a significant story and the media should not shy away from","0f Rep. James Comer.
Donald Trump Jr. has been a polarizing figure in politics, with many Republicans and Democrats alike questioning his role in the Trump administration and his controversial views.
This includes Trump Jr., who has been critical of the media, progressive movements like #BlackLivesMatter and the Democratic Party. He is known for his outspoken views and his frequent clashes with celebrities like Michelle Obama and the former First Lady, Hillary Clinton.
Is Trump Jr.'s involvement with Russia something the media should be covering?
Some critics say the Trump family's ties to Russia are a significant story and the media should not shy away from",z,6.699175219739083,6.25266524782023,30,128,158,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401269,35,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,35,"MANILA, Philippines — The state-run Land Bank of the Philippines (Landbank) has extended by one more month or until Jan. ","MANILA, Philippines — The state-run Land Bank of the Philippines (Landbank) has extended by one more month or until Jan. 31 next year its revised offer to buy out existing Philippine Dealing System Holdings Corp. (PDS) shareholders and gain","MANILA, Philippines — The state-run Land Bank of the Philippines (Landbank) has extended by one more month or until Jan. 31, 2022, its loan moratorium and waiver of interest rates for borrowers affected by the enhanced community quarantine (ECQ) in various areas.
In a statement, Landbank said that it is extending the moratorium on loan payments and waiver of loan interest rates for its loan clients who have been impacted by the ECQ, which was implemented in many areas since August to address the surge in COVID-19 cases.
The extension of the moratorium is intended to provide relief to borrowers who are struggling to meet their loan obligations due to the economic constraints brought about by the ECQR.
With this extension, borrowers affected by ECQ will","31, 2022, its loan moratorium and waiver of interest rates for borrowers affected by the enhanced community quarantine (ECQ) in various areas.
In a statement, Landbank said that it is extending the moratorium on loan payments and waiver of loan interest rates for its loan clients who have been impacted by the ECQ, which was implemented in many areas since August to address the surge in COVID-19 cases.
The extension of the moratorium is intended to provide relief to borrowers who are struggling to meet their loan obligations due to the economic constraints brought about by the ECQR.
With this extension, borrowers affected by ECQ will",z,4.431038759778981,3.068208221472181,29,128,157,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401270,36,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,36,Jerry Springer says he is still deciding whether he will run for Ohio governor in 2018. Speculation around Springer’s potential ,Jerry Springer says he is still deciding whether he will run for Ohio governor in 2018. Speculation around Springer’s potential gubernatorial bid has been growing for several months. The Enquirer also reported Wednesday that Springer is sol,"Jerry Springer says he is still deciding whether he will run for Ohio governor in 2018. Speculation around Springer’s potential 2018 campaign has been swirling since September, but he has not made an official announcement.
Speaking to Politico, Springer stated that he is still weighing the pros and cons of running and that his decision is far from finalized. He explained that while he enjoys the idea of being a politician and the impact he could have on Ohio, he also has reservations about the grueling campaigning process.
Springer, a Democrat, has been in the entertainment industry for decades, hosting his talk show and acting in films and television shows. He would bring a unique set of skills and a high level of name recognition to the race if he decides to run.
Ohio","2018 campaign has been swirling since September, but he has not made an official announcement.
Speaking to Politico, Springer stated that he is still weighing the pros and cons of running and that his decision is far from finalized. He explained that while he enjoys the idea of being a politician and the impact he could have on Ohio, he also has reservations about the grueling campaigning process.
Springer, a Democrat, has been in the entertainment industry for decades, hosting his talk show and acting in films and television shows. He would bring a unique set of skills and a high level of name recognition to the race if he decides to run.
Ohio",z,5.2224787620293105,3.020640062030063,27,128,155,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401271,37,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,37,It’s a continuation of a trend they have seen over the last several years. “It’s been almost three years of ,"It’s a continuation of a trend they have seen over the last several years. “It’s been almost three years of nothing but above normal temperatures for the most part,” Zierden told the Bradenton Herald in a phone inteview Monday. He noted tha","It’s a continuation of a trend they have seen over the last several years. “It’s been almost three years of 300-plus days of sunshine per year,” he said. “The heat we saw in July, the hottest July on record, that just carried over into August.
“We’ve been seeing this trend of record-breaking heat and record-breaking sunshine, so it’s not just an anomaly.”
August is typically one of the warmest months of the year in Chicago, with average highs in the mid-80s to low 90s. But this year, the temperatures have been consistently higher than that.
So far in August, the average high temperature in Chicago has been around 92.5 degrees Fahrenheit (33.6 degrees Celsius), according to data","300-plus days of sunshine per year,” he said. “The heat we saw in July, the hottest July on record, that just carried over into August.
“We’ve been seeing this trend of record-breaking heat and record-breaking sunshine, so it’s not just an anomaly.”
August is typically one of the warmest months of the year in Chicago, with average highs in the mid-80s to low 90s. But this year, the temperatures have been consistently higher than that.
So far in August, the average high temperature in Chicago has been around 92.5 degrees Fahrenheit (33.6 degrees Celsius), according to data",z,4.3925404687643965,3.050283005490115,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401272,38,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,38,"This mildly racy spot introduces us to the character of the brown M&M, who only looks like she’s not wearing ","This mildly racy spot introduces us to the character of the brown M&M, who only looks like she’s not wearing her shell. And it does so by showing us more than we ever cared to see of one of her bagmates. “That is not something I want to be ","This mildly racy spot introduces us to the character of the brown M&M, who only looks like she’s not wearing 37.
In the new ""M&M’s: The Great Divide"" ad, which is now live online, the M&M in question — voiced by actor and comedian Andy Daly — expresses her concerns about the lack of diversity in her group, with none of the other M&M’s resembling her in size or color.
The spot goes on to show that these M&M’s are not only the same color but also all the same shape, size, and even have the same haircut. It's clear that there's a lack of diversity among this particular candy family.
So the brown M M, in the video above, becomes the leader of an","37.
In the new ""M&M’s: The Great Divide"" ad, which is now live online, the M&M in question — voiced by actor and comedian Andy Daly — expresses her concerns about the lack of diversity in her group, with none of the other M&M’s resembling her in size or color.
The spot goes on to show that these M&M’s are not only the same color but also all the same shape, size, and even have the same haircut. It's clear that there's a lack of diversity among this particular candy family.
So the brown M M, in the video above, becomes the leader of an",z,4.965291817651615,6.681978073490213,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401273,39,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,39,"Originally Published: September 24, 2018 8 p.m. Soledad O’Brien, 10 to 11:30 a.m., Yavapai College Performing Arts Center, 1100 E ","Originally Published: September 24, 2018 8 p.m. Soledad O’Brien, 10 to 11:30 a.m., Yavapai College Performing Arts Center, 1100 E Sheldon St, Prescott. Hear her take on the roles we play in our communities to create meaningful change. Can y","Originally Published: September 24, 2018 8 p.m. Soledad O’Brien, 10 to 11:30 a.m., Yavapai College Performing Arts Center, 1100 E 40th St. Tickets are available for the award-winning journalist and producer’s visit, during which she will discuss her career and the future of journalism.
Soledad O'Brien's visit to Yavapae...
Originally Published: October 18, 2017 7:16 p.m. Former NBC news anchor Soledad...
Soledad...
Originally Published: March 9, 2019 10 a.m. So...... ""I know that it can happen...
Soledad...
Originally Published October 18,...... Former NBC news an... Soledad...
Soled...
Originally Published September...
Soled ad","40th St. Tickets are available for the award-winning journalist and producer’s visit, during which she will discuss her career and the future of journalism.
Soledad O'Brien's visit to Yavapae...
Originally Published: October 18, 2017 7:16 p.m. Former NBC news anchor Soledad...
Soledad...
Originally Published: March 9, 2019 10 a.m. So...... ""I know that it can happen...
Soledad...
Originally Published October 18,...... Former NBC news an... Soledad...
Soled...
Originally Published September...
Soled ad",z,3.768057284816271,7.476155954026993,46,127,173,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401274,40,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,40,"Located near all that the Catskills has to offer! Close to Hunter Mountain, Wyndham, state land, antiquing and many other ","Located near all that the Catskills has to offer! Close to Hunter Mountain, Wyndham, state land, antiquing and many other recreational opportunities in the area. Also very close to the Hudson River. Come see this charming home with a rockin","Located near all that the Catskills has to offer! Close to Hunter Mountain, Wyndham, state land, antiquing and many other 4 season recreational activities!
Beautiful views from the upstairs bedrooms and living room of the surrounding woods. Perfect for those who want to be close to the mountains but don't want to sacrifice modern amenities!
Features include a cozy stone fireplace, vaulted ceilings, skylights and lots of windows to take in the views.
Lower level walkout to a private yard and patio area, perfect for outdoor entertaining.
This home has it all, come and see for yourself!
This property is listed with Kathy Rogers and Company, and can be seen by appointment. Contact us today for more information and to schedule a showing. We can't wait to show you","4 season recreational activities!
Beautiful views from the upstairs bedrooms and living room of the surrounding woods. Perfect for those who want to be close to the mountains but don't want to sacrifice modern amenities!
Features include a cozy stone fireplace, vaulted ceilings, skylights and lots of windows to take in the views.
Lower level walkout to a private yard and patio area, perfect for outdoor entertaining.
This home has it all, come and see for yourself!
This property is listed with Kathy Rogers and Company, and can be seen by appointment. Contact us today for more information and to schedule a showing. We can't wait to show you",z,5.70877884604131,4.100597982641398,30,128,158,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401275,41,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,41,"Attendees visit the Vodafone Group pavilion at the Mobile World Congress in Barcelona, Spain, March 4, 2015. Vodafone, one of ","Attendees visit the Vodafone Group pavilion at the Mobile World Congress in Barcelona, Spain, March 4, 2015. Vodafone, one of the world's biggest telecoms companies, announced better-than-expected sales Friday as its 4G plans grow. The U.K.","Attendees visit the Vodafone Group pavilion at the Mobile World Congress in Barcelona, Spain, March 4, 2015. Vodafone, one of 100 exhibitors at the congress, showcased its latest mobile technology and innovations in this pavilion.
Attendees visit...
BARCELONA, Spain, — The mobile world is witnessing a revolutionary transformation at the ongoing Mobile World Congress (MWC) in Barcelona, which has seen a surge in interest for cutting-edge mobile technologies and innovations that will reshape the future of communications, mobile devices, and IoT.
The event, which brings together over 100 exhibtors, startups and thought leaders from the telecom industry, has witnessed a remarkable attendance, with over 60,000 professionals from over 200 countries, as they flock to discover and engage with the","100 exhibitors at the congress, showcased its latest mobile technology and innovations in this pavilion.
Attendees visit...
BARCELONA, Spain, — The mobile world is witnessing a revolutionary transformation at the ongoing Mobile World Congress (MWC) in Barcelona, which has seen a surge in interest for cutting-edge mobile technologies and innovations that will reshape the future of communications, mobile devices, and IoT.
The event, which brings together over 100 exhibtors, startups and thought leaders from the telecom industry, has witnessed a remarkable attendance, with over 60,000 professionals from over 200 countries, as they flock to discover and engage with the",z,6.481357925019165,5.57755216479126,34,128,162,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401276,42,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,42,"NORTH BRUNSWICK, N.J. — Body cameras captured the moment a North Brunswick police officer climbed up a burning building to ","NORTH BRUNSWICK, N.J. — Body cameras captured the moment a North Brunswick police officer climbed up a burning building to rescue a family. The fire started Saturday around 10:20 P.M. at the Governor's Pointe Condominiums. When Officer Gras","NORTH BRUNSWICK, N.J. — Body cameras captured the moment a North Brunswick police officer climbed up a burning building to  rescue a cat stuck on a windowsill.
The incredible footage, obtained by ABC7 News, shows Officer Brian Riedell, who was part of a responding unit, deciding to take action to save the cat.
""It was like, I gotta do something. There's a cat up there,"" Riedell told ABC7.
According to officials, the call came in at around 2:30 a.m. Monday about a structure fire at a multi-family building on Lincoln Boulevard.
The family who lived in the apartment was safely evacuated, but as they watched, they noticed their cat was trapped on a windows sill.
Riedell,"," rescue a cat stuck on a windowsill.
The incredible footage, obtained by ABC7 News, shows Officer Brian Riedell, who was part of a responding unit, deciding to take action to save the cat.
""It was like, I gotta do something. There's a cat up there,"" Riedell told ABC7.
According to officials, the call came in at around 2:30 a.m. Monday about a structure fire at a multi-family building on Lincoln Boulevard.
The family who lived in the apartment was safely evacuated, but as they watched, they noticed their cat was trapped on a windows sill.
Riedell,",z,5.763876797098528,4.136797240342159,29,128,157,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(all),4.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,401277,43,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,43,The Congress of South African Trade Unions has noted the latest cabinet reshuffle by President Jacob Zuma. We can confirm ,The Congress of South African Trade Unions has noted the latest cabinet reshuffle by President Jacob Zuma. We can confirm that the federation did receive a courtesy call from President Jacob Zuma regarding his decision to reshuffle his cabi,"The Congress of South African Trade Unions has noted the latest cabinet reshuffle by President Jacob Zuma. We can confirm 10 new cabinet ministers and changes to three others.
The reshuffle, which took place after the ANC’s December national council meeting, is part of a process of stabilising and strengthening government, says the ANC.
However, Cosatu is concerned that the reshuffle did not address the burning issues that the country faces, particularly unemployment, inequality, and corruption.
We reiterate our call for the President and his government to focus on resolving these pressing challenges, rather than engaging in internal politics and cosmetic changes to the cabinet.
The newly appointed cabinet ministers should be scrutinised to ensure that they are qualified and equipped to address the economic challenges facing our country","10 new cabinet ministers and changes to three others.
The reshuffle, which took place after the ANC’s December national council meeting, is part of a process of stabilising and strengthening government, says the ANC.
However, Cosatu is concerned that the reshuffle did not address the burning issues that the country faces, particularly unemployment, inequality, and corruption.
We reiterate our call for the President and his government to focus on resolving these pressing challenges, rather than engaging in internal politics and cosmetic changes to the cabinet.
The newly appointed cabinet ministers should be scrutinised to ensure that they are qualified and equipped to address the economic challenges facing our country",z,5.6098254420604565,4.21015725614396,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
